"Cód.";"Município";"Grupos de área total";"Arroz em casca";"Milho em grão";"Soja em grão"
"5213855";"Morro Agudo de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5213905";"Mossâmedes (GO)";"De 200 a menos de 500 ha";"X";"1110";"X"
"5213905";"Mossâmedes (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5213905";"Mossâmedes (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"-"
"5213905";"Mossâmedes (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5213905";"Mossâmedes (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214002";"Mozarlândia (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5214002";"Mozarlândia (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5214002";"Mozarlândia (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5214002";"Mozarlândia (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5214002";"Mozarlândia (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214051";"Mundo Novo (GO)";"De 200 a menos de 500 ha";"-";"-";"X"
"5214051";"Mundo Novo (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5214051";"Mundo Novo (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5214051";"Mundo Novo (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214051";"Mundo Novo (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214101";"Mutunópolis (GO)";"De 200 a menos de 500 ha";"-";"11";"-"
"5214101";"Mutunópolis (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5214101";"Mutunópolis (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5214101";"Mutunópolis (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214101";"Mutunópolis (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214408";"Nazário (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5214408";"Nazário (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5214408";"Nazário (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5214408";"Nazário (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"-"
"5214408";"Nazário (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214507";"Nerópolis (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5214507";"Nerópolis (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5214507";"Nerópolis (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5214507";"Nerópolis (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214507";"Nerópolis (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214606";"Niquelândia (GO)";"De 200 a menos de 500 ha";"-";"889";"9049"
"5214606";"Niquelândia (GO)";"De 500 a menos de 1.000 ha";"-";"4528";"31617"
"5214606";"Niquelândia (GO)";"De 1.000 a menos de 2.500 ha";"-";"6021";"41660"
"5214606";"Niquelândia (GO)";"De 2.500 a menos de 10.000 ha";"-";"5928";"43610"
"5214606";"Niquelândia (GO)";"De 10.000 ha e mais";"-";"-";"X"
"5214705";"Nova América (GO)";"De 200 a menos de 500 ha";"-";"X";"-"
"5214705";"Nova América (GO)";"De 500 a menos de 1.000 ha";"-";"X";"-"
"5214705";"Nova América (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5214705";"Nova América (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214705";"Nova América (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214804";"Nova Aurora (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5214804";"Nova Aurora (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5214804";"Nova Aurora (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5214804";"Nova Aurora (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214804";"Nova Aurora (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214838";"Nova Crixás (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5214838";"Nova Crixás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5214838";"Nova Crixás (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5214838";"Nova Crixás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5214838";"Nova Crixás (GO)";"De 10.000 ha e mais";"-";"-";"X"
"5214861";"Nova Glória (GO)";"De 200 a menos de 500 ha";"-";"400";"X"
"5214861";"Nova Glória (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5214861";"Nova Glória (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5214861";"Nova Glória (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214861";"Nova Glória (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214879";"Nova Iguaçu de Goiás (GO)";"De 200 a menos de 500 ha";"-";"65";"-"
"5214879";"Nova Iguaçu de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5214879";"Nova Iguaçu de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5214879";"Nova Iguaçu de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5214879";"Nova Iguaçu de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5214903";"Nova Roma (GO)";"De 200 a menos de 500 ha";"-";"37";"-"
"5214903";"Nova Roma (GO)";"De 500 a menos de 1.000 ha";"-";"X";"-"
"5214903";"Nova Roma (GO)";"De 1.000 a menos de 2.500 ha";"-";"3448";"-"
"5214903";"Nova Roma (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"-"
"5214903";"Nova Roma (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215009";"Nova Veneza (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5215009";"Nova Veneza (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5215009";"Nova Veneza (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5215009";"Nova Veneza (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215009";"Nova Veneza (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215207";"Novo Brasil (GO)";"De 200 a menos de 500 ha";"-";"14";"-"
"5215207";"Novo Brasil (GO)";"De 500 a menos de 1.000 ha";"-";"X";"-"
"5215207";"Novo Brasil (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5215207";"Novo Brasil (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215207";"Novo Brasil (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215231";"Novo Gama (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5215231";"Novo Gama (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5215231";"Novo Gama (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5215231";"Novo Gama (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5215231";"Novo Gama (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215256";"Novo Planalto (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5215256";"Novo Planalto (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5215256";"Novo Planalto (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5215256";"Novo Planalto (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5215256";"Novo Planalto (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215306";"Orizona (GO)";"De 200 a menos de 500 ha";"X";"7482";"28683"
"5215306";"Orizona (GO)";"De 500 a menos de 1.000 ha";"-";"4766";"15967"
"5215306";"Orizona (GO)";"De 1.000 a menos de 2.500 ha";"-";"7011";"30643"
"5215306";"Orizona (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5215306";"Orizona (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215405";"Ouro Verde de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"-"
"5215405";"Ouro Verde de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"X";"-"
"5215405";"Ouro Verde de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5215405";"Ouro Verde de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215405";"Ouro Verde de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215504";"Ouvidor (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5215504";"Ouvidor (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5215504";"Ouvidor (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5215504";"Ouvidor (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215504";"Ouvidor (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215603";"Padre Bernardo (GO)";"De 200 a menos de 500 ha";"-";"470";"6056"
"5215603";"Padre Bernardo (GO)";"De 500 a menos de 1.000 ha";"-";"1971";"14382"
"5215603";"Padre Bernardo (GO)";"De 1.000 a menos de 2.500 ha";"-";"6487";"42887"
"5215603";"Padre Bernardo (GO)";"De 2.500 a menos de 10.000 ha";"-";"7591";"X"
"5215603";"Padre Bernardo (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215652";"Palestina de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5215652";"Palestina de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"X";"2880"
"5215652";"Palestina de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5215652";"Palestina de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215652";"Palestina de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215702";"Palmeiras de Goiás (GO)";"De 200 a menos de 500 ha";"-";"4684";"21855"
"5215702";"Palmeiras de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"4319";"X"
"5215702";"Palmeiras de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"15120";"49695"
"5215702";"Palmeiras de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215702";"Palmeiras de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215801";"Palmelo (GO)";"De 200 a menos de 500 ha";"-";"-";"X"
"5215801";"Palmelo (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5215801";"Palmelo (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5215801";"Palmelo (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215801";"Palmelo (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5215900";"Palminópolis (GO)";"De 200 a menos de 500 ha";"-";"261";"7483"
"5215900";"Palminópolis (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5215900";"Palminópolis (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"-"
"5215900";"Palminópolis (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5215900";"Palminópolis (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5216007";"Panamá (GO)";"De 200 a menos de 500 ha";"X";"1190";"X"
"5216007";"Panamá (GO)";"De 500 a menos de 1.000 ha";"X";"X";"3944"
"5216007";"Panamá (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5216007";"Panamá (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5216007";"Panamá (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5216304";"Paranaiguara (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5216304";"Paranaiguara (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5216304";"Paranaiguara (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5216304";"Paranaiguara (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5216304";"Paranaiguara (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5216403";"Paraúna (GO)";"De 200 a menos de 500 ha";"-";"10045";"33222"
"5216403";"Paraúna (GO)";"De 500 a menos de 1.000 ha";"-";"19894";"54158"
"5216403";"Paraúna (GO)";"De 1.000 a menos de 2.500 ha";"-";"47137";"113054"
"5216403";"Paraúna (GO)";"De 2.500 a menos de 10.000 ha";"-";"83439";"172222"
"5216403";"Paraúna (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5216452";"Perolândia (GO)";"De 200 a menos de 500 ha";"-";"14161";"20302"
"5216452";"Perolândia (GO)";"De 500 a menos de 1.000 ha";"-";"24912";"X"
"5216452";"Perolândia (GO)";"De 1.000 a menos de 2.500 ha";"-";"9209";"18360"
"5216452";"Perolândia (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5216452";"Perolândia (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5216809";"Petrolina de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5216809";"Petrolina de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5216809";"Petrolina de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5216809";"Petrolina de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5216809";"Petrolina de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5216908";"Pilar de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"-"
"5216908";"Pilar de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5216908";"Pilar de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"-"
"5216908";"Pilar de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5216908";"Pilar de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5217104";"Piracanjuba (GO)";"De 200 a menos de 500 ha";"X";"5702";"39646"
"5217104";"Piracanjuba (GO)";"De 500 a menos de 1.000 ha";"-";"1957";"37403"
"5217104";"Piracanjuba (GO)";"De 1.000 a menos de 2.500 ha";"-";"11168";"54370"
"5217104";"Piracanjuba (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5217104";"Piracanjuba (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5217203";"Piranhas (GO)";"De 200 a menos de 500 ha";"-";"X";"7730"
"5217203";"Piranhas (GO)";"De 500 a menos de 1.000 ha";"-";"X";"11154"
"5217203";"Piranhas (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"19018"
"5217203";"Piranhas (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5217203";"Piranhas (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5217302";"Pirenópolis (GO)";"De 200 a menos de 500 ha";"-";"631";"912"
"5217302";"Pirenópolis (GO)";"De 500 a menos de 1.000 ha";"-";"1360";"970"
"5217302";"Pirenópolis (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5217302";"Pirenópolis (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5217302";"Pirenópolis (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5217401";"Pires do Rio (GO)";"De 200 a menos de 500 ha";"-";"X";"5695"
"5217401";"Pires do Rio (GO)";"De 500 a menos de 1.000 ha";"-";"X";"3795"
"5217401";"Pires do Rio (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5217401";"Pires do Rio (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5217401";"Pires do Rio (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5217609";"Planaltina (GO)";"De 200 a menos de 500 ha";"-";"2125";"8292"
"5217609";"Planaltina (GO)";"De 500 a menos de 1.000 ha";"-";"1072";"7461"
"5217609";"Planaltina (GO)";"De 1.000 a menos de 2.500 ha";"-";"6454";"20063"
"5217609";"Planaltina (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5217609";"Planaltina (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5217708";"Pontalina (GO)";"De 200 a menos de 500 ha";"-";"6463";"30351"
"5217708";"Pontalina (GO)";"De 500 a menos de 1.000 ha";"-";"4498";"15984"
"5217708";"Pontalina (GO)";"De 1.000 a menos de 2.500 ha";"-";"2517";"17630"
"5217708";"Pontalina (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5217708";"Pontalina (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218003";"Porangatu (GO)";"De 200 a menos de 500 ha";"X";"576";"3853"
"5218003";"Porangatu (GO)";"De 500 a menos de 1.000 ha";"-";"400";"9181"
"5218003";"Porangatu (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"25787"
"5218003";"Porangatu (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5218003";"Porangatu (GO)";"De 10.000 ha e mais";"-";"-";"X"
"5218052";"Porteirão (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5218052";"Porteirão (GO)";"De 500 a menos de 1.000 ha";"-";"2251";"7269"
"5218052";"Porteirão (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"16256"
"5218052";"Porteirão (GO)";"De 2.500 a menos de 10.000 ha";"-";"3962";"X"
"5218052";"Porteirão (GO)";"De 10.000 ha e mais";"X";"X";"X"
"5218102";"Portelândia (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5218102";"Portelândia (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5218102";"Portelândia (GO)";"De 1.000 a menos de 2.500 ha";"-";"7601";"12590"
"5218102";"Portelândia (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5218102";"Portelândia (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218300";"Posse (GO)";"De 200 a menos de 500 ha";"-";"126";"-"
"5218300";"Posse (GO)";"De 500 a menos de 1.000 ha";"-";"48";"-"
"5218300";"Posse (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5218300";"Posse (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5218300";"Posse (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218391";"Professor Jamil (GO)";"De 200 a menos de 500 ha";"-";"-";"X"
"5218391";"Professor Jamil (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5218391";"Professor Jamil (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5218391";"Professor Jamil (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5218391";"Professor Jamil (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218508";"Quirinópolis (GO)";"De 200 a menos de 500 ha";"-";"891";"5539"
"5218508";"Quirinópolis (GO)";"De 500 a menos de 1.000 ha";"-";"3227";"15239"
"5218508";"Quirinópolis (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"21795"
"5218508";"Quirinópolis (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5218508";"Quirinópolis (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218607";"Rialma (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5218607";"Rialma (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5218607";"Rialma (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5218607";"Rialma (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5218607";"Rialma (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218706";"Rianápolis (GO)";"De 200 a menos de 500 ha";"-";"-";"X"
"5218706";"Rianápolis (GO)";"De 500 a menos de 1.000 ha";"-";"X";"-"
"5218706";"Rianápolis (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5218706";"Rianápolis (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5218706";"Rianápolis (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218789";"Rio Quente (GO)";"De 200 a menos de 500 ha";"-";"75";"-"
"5218789";"Rio Quente (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5218789";"Rio Quente (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5218789";"Rio Quente (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5218789";"Rio Quente (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5218805";"Rio Verde (GO)";"De 200 a menos de 500 ha";"-";"71522";"151549"
"5218805";"Rio Verde (GO)";"De 500 a menos de 1.000 ha";"-";"117172";"220200"
"5218805";"Rio Verde (GO)";"De 1.000 a menos de 2.500 ha";"-";"225105";"414738"
"5218805";"Rio Verde (GO)";"De 2.500 a menos de 10.000 ha";"-";"165193";"274209"
"5218805";"Rio Verde (GO)";"De 10.000 ha e mais";"-";"X";"X"
"5218904";"Rubiataba (GO)";"De 200 a menos de 500 ha";"X";"X";"-"
"5218904";"Rubiataba (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5218904";"Rubiataba (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5218904";"Rubiataba (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5218904";"Rubiataba (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219001";"Sanclerlândia (GO)";"De 200 a menos de 500 ha";"-";"X";"-"
"5219001";"Sanclerlândia (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5219001";"Sanclerlândia (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5219001";"Sanclerlândia (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219001";"Sanclerlândia (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219100";"Santa Bárbara de Goiás (GO)";"De 200 a menos de 500 ha";"X";"X";"X"
"5219100";"Santa Bárbara de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5219100";"Santa Bárbara de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5219100";"Santa Bárbara de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219100";"Santa Bárbara de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219209";"Santa Cruz de Goiás (GO)";"De 200 a menos de 500 ha";"-";"1899";"7284"
"5219209";"Santa Cruz de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5219209";"Santa Cruz de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"6191";"31218"
"5219209";"Santa Cruz de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219209";"Santa Cruz de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219258";"Santa Fé de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5219258";"Santa Fé de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5219258";"Santa Fé de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"X"
"5219258";"Santa Fé de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5219258";"Santa Fé de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219308";"Santa Helena de Goiás (GO)";"De 200 a menos de 500 ha";"-";"19372";"38730"
"5219308";"Santa Helena de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"3609";"X"
"5219308";"Santa Helena de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"19941";"X"
"5219308";"Santa Helena de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5219308";"Santa Helena de Goiás (GO)";"De 10.000 ha e mais";"-";"X";"X"
"5219357";"Santa Isabel (GO)";"De 200 a menos de 500 ha";"-";"749";"X"
"5219357";"Santa Isabel (GO)";"De 500 a menos de 1.000 ha";"-";"151";"X"
"5219357";"Santa Isabel (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"-"
"5219357";"Santa Isabel (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219357";"Santa Isabel (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219407";"Santa Rita do Araguaia (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5219407";"Santa Rita do Araguaia (GO)";"De 500 a menos de 1.000 ha";"-";"3887";"X"
"5219407";"Santa Rita do Araguaia (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"X"
"5219407";"Santa Rita do Araguaia (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5219407";"Santa Rita do Araguaia (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219456";"Santa Rita do Novo Destino (GO)";"De 200 a menos de 500 ha";"-";"133";"X"
"5219456";"Santa Rita do Novo Destino (GO)";"De 500 a menos de 1.000 ha";"X";"360";"3470"
"5219456";"Santa Rita do Novo Destino (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"12660"
"5219456";"Santa Rita do Novo Destino (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"X"
"5219456";"Santa Rita do Novo Destino (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219506";"Santa Rosa de Goiás (GO)";"De 200 a menos de 500 ha";"-";"-";"-"
"5219506";"Santa Rosa de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"X";"X"
"5219506";"Santa Rosa de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"-";"-"
"5219506";"Santa Rosa de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219506";"Santa Rosa de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219605";"Santa Tereza de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"X"
"5219605";"Santa Tereza de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"X"
"5219605";"Santa Tereza de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"-"
"5219605";"Santa Tereza de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"X";"X"
"5219605";"Santa Tereza de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219704";"Santa Terezinha de Goiás (GO)";"De 200 a menos de 500 ha";"X";"189";"-"
"5219704";"Santa Terezinha de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"44";"-"
"5219704";"Santa Terezinha de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"750";"X"
"5219704";"Santa Terezinha de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219704";"Santa Terezinha de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219712";"Santo Antônio da Barra (GO)";"De 200 a menos de 500 ha";"-";"X";"6349"
"5219712";"Santo Antônio da Barra (GO)";"De 500 a menos de 1.000 ha";"-";"1642";"5192"
"5219712";"Santo Antônio da Barra (GO)";"De 1.000 a menos de 2.500 ha";"-";"6108";"X"
"5219712";"Santo Antônio da Barra (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219712";"Santo Antônio da Barra (GO)";"De 10.000 ha e mais";"-";"-";"-"
"5219738";"Santo Antônio de Goiás (GO)";"De 200 a menos de 500 ha";"-";"X";"-"
"5219738";"Santo Antônio de Goiás (GO)";"De 500 a menos de 1.000 ha";"-";"-";"-"
"5219738";"Santo Antônio de Goiás (GO)";"De 1.000 a menos de 2.500 ha";"-";"X";"-"
"5219738";"Santo Antônio de Goiás (GO)";"De 2.500 a menos de 10.000 ha";"-";"-";"-"
"5219738";"Santo Antônio de Goiás (GO)";"De 10.000 ha e mais";"-";"-";"-"
